City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
556,kisangani,0.5184,25.2057,21.480000000000018,98,100,0.85,CD,2024-04-24 18:20:33
557,joensuu,62.6006,29.7585,-3.169999999999959,97,30,1.95,FI,2024-04-24 18:20:34
558,brisas de zicatela,15.8367,-97.0429,30.0,53,5,3.21,MX,2024-04-24 18:20:36
559,mount isa,-20.729,139.4932,24.0,37,16,9.27,AU,2024-04-24 18:20:38
560,vadso,70.2267,29.7828,-3.109999999999957,98,100,5.92,NO,2024-04-24 18:20:39
561,tan-tan,28.4376,-11.0987,17.660000000000025,82,0,3.7,MA,2024-04-24 18:20:41
562,baihar,22.105,80.5482,25.189999999999998,48,0,0.27,IN,2024-04-24 18:20:43
563,harrismith,-28.2728,29.1294,12.230000000000018,52,38,0.65,ZA,2024-04-24 18:20:45
564,port moresby,-9.4743,147.16,28.230000000000018,81,100,2.01,PG,2024-04-24 18:20:47
565,jamsankoski,61.9191,25.1793,-5.1299999999999955,99,44,1.13,FI,2024-04-24 18:20:48
566,bardai,21.355,17.0005,28.49000000000001,13,0,2.43,TD,2024-04-24 18:20:50
567,jiuquan,39.7321,98.4937,13.010000000000048,24,15,0.37,CN,2024-04-24 18:20:52
568,thunder bay,48.4064,-89.2598,0.6100000000000136,55,39,3.58,CA,2024-04-24 18:20:54
569,villa gesell,-37.2556,-56.9681,12.970000000000027,73,23,3.22,AR,2024-04-24 18:14:02
570,sorong,-0.8634,131.2545,26.900000000000034,85,17,2.44,ID,2024-04-24 18:20:57
571,tarawa,36.4768,44.4778,15.010000000000048,35,28,2.32,IQ,2024-04-24 18:20:59
572,abepura,-2.6161,140.673,26.650000000000034,90,98,1.69,ID,2024-04-24 18:21:01
573,miquelon,47.0454,-56.3191,4.210000000000036,100,100,10.81,PM,2024-04-24 18:21:02
574,acapulco de juarez,16.868,-99.894,27.600000000000023,53,3,5.19,MX,2024-04-24 18:21:04
575,qarqaraly,49.4124,75.4705,-2.42999999999995,50,40,5.08,KZ,2024-04-24 18:21:06
576,port alfred,-33.5982,26.8915,19.140000000000043,87,98,6.7,ZA,2024-04-24 18:21:08
577,ciudad lazaro cardenas,20.4622,-97.6991,30.090000000000032,58,14,6.2,MX,2024-04-24 18:21:10
578,arfoud,31.4324,-4.2343,22.700000000000045,21,3,3.93,MA,2024-04-24 18:21:11
579,ulsteinvik,62.3427,5.8469,3.0200000000000387,80,84,1.9,NO,2024-04-24 18:21:13
580,fort st. john,56.2524,-120.8469,11.170000000000016,23,100,6.41,CA,2024-04-24 18:21:15
581,ylitornio,66.3164,23.6713,-3.9499999999999886,99,96,1.26,FI,2024-04-24 18:21:17
582,salakhid,32.8725,36.5727,23.900000000000034,23,25,7.19,SY,2024-04-24 18:21:19
583,guanajuato,21.0159,-101.2528,29.430000000000007,10,28,1.94,MX,2024-04-24 18:21:20
584,qamdo,31.145,97.1699,2.9700000000000273,84,99,0.82,CN,2024-04-24 18:21:22
585,hami,42.8174,93.5142,17.430000000000007,23,100,4.35,CN,2024-04-24 18:21:24
586,griffith,-34.2871,146.0551,12.07000000000005,60,0,5.42,AU,2024-04-24 18:21:26
587,reggane,26.7207,0.1752,29.110000000000014,13,1,4.34,DZ,2024-04-24 18:21:28
588,novodvinsk,64.4192,40.7938,-0.6899999999999977,100,99,0.93,RU,2024-04-24 18:21:30
589,kegen,43.0217,79.2232,7.080000000000041,80,100,3.6,KZ,2024-04-24 18:21:31
590,lincoln city,44.9618,-124.016,12.57000000000005,82,93,3.55,US,2024-04-24 18:21:33
591,rurrenabaque,-14.4437,-67.5312,26.74000000000001,88,100,0.51,BO,2024-04-24 18:21:35
